13.12,366.42
90.70,213.29
74.03,88.60
104.37,388.50
20.48,66.31
123.96,362.34
135.17,244.33
73.44,83.53
25.47,383.14
72.04,216.87
172.40,124.24
82.90,334.74
34.92,57.32
5.91,369.62
60.21,238.21
141.95,76.12
124.69,448.14
37.33,182.29
128.59,144.52
95.43,309.44
42.13,71.26
52.06,381.23
86.73,251.24
128.29,79.52
88.81,374.74
73.50,147.64
14.09,139.39
147.28,323.61
151.80,128.10
64.35,221.11
53.74,303.86
93.73,3.12
73.73,347.71
104.51,138.07
39.12,238.09
162.36,274.32
146.65,133.36
183.94,241.42
114.11,338.16
80.27,23.05
115.83,371.31
80.33,96.27
28.55,303.05
23.11,234.61
116.26,122.88
133.97,242.27
35.12,393.42
70.65,43.51
145.46,320.77
116.44,90.75
106.03,285.49
65.41,198.44
12.31,198.82
143.37,195.46
131.10,343.19
14.31,130.83
33.11,285.17
128.43,116.35
109.74,336.01
9.58,200.73
95.50,174.35
97.62,234.64
71.08,338.34
111.08,139.05
54.32,321.94
36.38,64.39
119.80,384.02
109.41,182.11
26.87,197.66
73.41,273.24
141.63,288.61
49.45,139.47
36.43,293.55
70.85,23.83
113.05,349.66
89.97,170.07
151.38,245.22
49.63,229.69
106.69,348.69
172.98,173.53
85.37,248.91
13.40,6.69
57.88,406.58
126.85,90.45
82.31,189.37
20.77,307.75
124.86,292.55
102.38,195.56
57.26,268.15
123.77,26.44
4.54,439.96
62.32,86.49
91.64,232.16
48.10,283.31
7.71,244.79
98.53,234.90
207.78,247.80
69.30,32.51
79.96,399.57
161.83,78.24
99.88,304.62
34.91,322.71
52.46,260.17
36.65,272.25
65.76,229.72
89.29,62.78
131.99,399.51
8.00,37.29
181.82,311.61
139.94,277.34
44.86,204.05
16.86,275.98
77.13,287.43
111.89,85.26
118.30,419.95
101.89,59.66
10.15,312.30
145.22,297.08
110.25,165.27
10.59,354.83
29.50,216.72
95.39,88.96
65.77,411.00
87.28,8.89
68.32,313.56
162.19,272.52
124.03,141.81
76.57,391.22
8.62,187.92
20.93,93.72
71.97,390.63
82.77,38.52
90.95,271.21
65.51,278.46
157.10,59.71
87.52,331.90
56.50,145.16
95.84,102.40
67.04,359.76
53.51,50.53
119.58,294.52
48.56,222.80
25.93,53.40
139.59,339.29
96.08,176.04
5.26,135.34
78.67,326.20
85.27,74.72
97.00,262.28
18.48,260.24
97.99,80.13
125.31,377.94
100.30,103.37
165.94,153.46
6.61,298.43
83.56,100.04
40.37,253.34
57.76,250.40
3.71,60.46
69.45,348.73
134.82,130.73
140.68,181.20
43.51,356.47
159.75,102.45
73.87,270.42
16.97,210.50
86.35,29.87
33.02,316.05
77.22,81.20
78.72,207.99
112.68,294.67
55.94,119.83
121.85,271.99
120.96,216.32
24.20,11.69
0.91,328.22
66.04,20.28
105.56,180.58
32.26,284.56
54.96,170.45
50.44,296.90
62.09,205.86
49.87,80.65
94.17,351.87
14.08,22.67
119.31,248.81
140.72,219.05
17.09,213.52
74.04,224.92
133.77,198.79
97.86,127.09
16.13,360.90
41.60,24.95
1.12,257.16
22.90,163.07
118.04,207.92
77.20,215.57
50.46,182.00
131.37,117.66
104.94,386.52
64.15,48.74
63.19,266.54
53.64,166.83
82.68,236.35
36.13,218.20
84.01,189.63
53.71,140.83
124.41,346.28
117.14,67.16
54.06,263.24
52.70,149.48
98.28,221.65
127.46,237.28
60.58,152.90
45.40,131.80
143.06,357.25
71.60,21.05
36.16,275.89
16.52,153.45
63.21,230.76
60.44,216.26
57.14,126.53
48.08,148.64
39.22,331.81
112.35,84.94
128.89,231.12
26.32,100.42
100.31,261.69
51.31,189.41
8.10,91.23
6.78,246.15
18.96,340.98
83.11,131.55
127.47,257.59
57.04,71.58
13.33,289.68
63.80,138.24
52.95,55.45
90.84,242.53
9.56,308.04
104.76,105.79
121.39,271.97
88.19,31.02
108.01,295.13
40.66,163.67
96.71,62.97
24.63,246.00
49.12,280.11
46.07,176.76
70.71,292.44
138.81,0.00
76.79,319.71
14.68,259.95
157.25,149.12
75.40,244.89
8.27,240.26
78.12,90.79
24.27,285.12
81.09,0.63
95.09,323.42
21.70,280.56
23.11,102.71
81.32,300.22
102.04,196.62
19.03,118.49
22.09,295.68
89.62,72.07
63.42,273.60
12.11,247.52
81.79,77.86
76.69,328.34
121.97,159.70
19.17,180.04
9.23,280.41
12.71,63.08
85.30,284.10
147.37,195.43
12.71,107.35
100.82,279.20
153.82,107.69
81.40,149.76
2.58,266.86
36.21,87.09
49.71,261.83
91.09,250.14
140.41,46.05
46.98,329.13
82.11,69.03
132.12,151.76
79.28,253.20
25.35,176.38
63.87,267.85
25.93,248.99
40.46,10.27
37.65,318.75
31.73,44.89
23.34,184.48
88.86,225.87
142.12,152.83
15.79,303.75
59.00,218.66
54.06,33.02
66.88,335.35
40.72,13.12
102.66,193.61
88.24,223.39
71.41,177.32
35.02,283.42
10.86,173.43
47.35,42.98
63.19,346.88
91.54,11.60
22.91,191.21
91.11,187.93
104.14,194.08
70.97,250.34
49.81,220.24
76.86,65.17
71.60,305.79
86.17,36.03
6.42,209.67
19.32,142.21
82.40,270.82
121.96,233.81
95.23,191.86
22.32,41.84
91.76,354.47
48.33,32.56
33.94,273.46
10.79,181.37
71.04,297.65
125.02,249.35
51.75,138.00
63.39,61.60
67.16,313.02
100.45,67.94
81.39,274.19
108.43,183.85
1.44,306.49
112.21,268.48
154.51,172.34
4.93,150.53
16.66,279.14
96.80,86.43
45.52,298.04
32.63,71.18
65.31,321.04
21.72,250.05
86.71,121.08
132.69,162.22
64.84,294.47
66.29,95.07
89.62,292.15
99.28,79.28
30.62,286.94
46.64,183.50
121.17,73.56
109.32,197.00
13.97,224.91
109.27,161.21
42.79,273.46
87.34,99.56
66.66,252.61
30.29,118.68
36.36,93.66
57.22,198.68
86.03,235.08
15.92,172.76
74.99,315.98
69.63,55.40
59.02,259.73
2.96,100.46
104.37,59.23
4.77,241.32
86.86,233.13
116.73,169.18
10.27,307.77
87.80,64.51
108.26,339.37
94.46,123.10
41.98,38.30
31.12,245.00
67.65,224.08
78.95,191.62
13.58,279.49
137.96,22.98
80.29,333.73
123.03,78.33
97.29,6.80
36.25,296.04
69.93,170.92
63.55,207.29
93.33,293.63
13.15,40.17
92.63,292.97
129.27,99.51
33.52,8.13
33.64,287.01
120.57,157.75
54.19,238.88
91.33,275.52
137.97,71.34
45.48,331.25
77.63,31.86
113.00,6.07
65.52,285.96
29.40,177.10
106.05,262.36
91.85,281.00
40.45,55.13
29.73,354.12
23.79,1.87
106.49,5.55
85.58,314.76
45.79,142.24
57.97,274.61
94.39,323.98
77.73,126.78
72.33,312.17
35.76,33.01
129.71,3.21
117.79,325.24
1.20,128.55
75.23,306.47
44.54,222.50
94.60,69.79
87.66,278.79
11.52,5.95
12.29,60.11
55.76,331.62
129.13,108.09
7.63,287.62
56.65,241.29
132.35,141.61
70.10,283.27
1.52,13.73
42.19,87.50
10.32,338.15
115.90,64.11
110.04,269.93
18.47,213.88
54.46,172.50
117.65,265.58
86.07,42.42
29.48,106.34
16.44,347.37
79.53,58.43
120.57,293.55
26.37,136.94
117.76,163.15
53.90,263.25
141.23,49.32
59.69,134.54
27.60,363.87
12.22,17.32
59.72,301.26
143.78,132.26
12.77,172.82
99.25,207.88
148.27,47.13
86.60,128.36
78.37,342.93
66.29,40.84
40.61,273.05
68.99,118.81
99.17,221.57
10.43,197.54
57.16,95.42
98.14,185.37
88.24,364.36
72.15,6.82
91.99,296.41
5.69,155.64
95.15,214.78
1.82,206.51
134.68,120.37
77.47,154.70
89.50,344.79
54.90,23.79
0.45,259.74
29.46,111.88
43.37,247.35
87.38,167.82
33.15,100.79
56.90,160.83
59.34,301.68
39.24,113.98
26.46,257.24
99.70,67.10
20.15,283.97
62.66,162.98
72.29,165.87
62.62,160.11
101.09,324.97
87.14,23.51
30.28,270.36
70.97,112.92
66.82,227.07
14.89,165.10
22.23,150.89
38.80,159.25
75.94,255.90
34.86,110.85
118.18,245.95
80.10,51.44
42.54,242.37
125.78,127.51
66.37,156.44
20.22,158.54
1.16,287.86
47.25,143.42
134.48,248.21
48.76,106.06
54.87,218.14
94.41,132.31
56.87,131.67
77.97,172.93
7.69,263.72
14.35,106.53
102.70,218.99
78.23,51.60
40.98,226.24
28.77,109.25
121.30,151.87
75.59,170.12
7.03,229.94
13.69,101.98
50.83,224.24
50.52,47.33
95.04,225.47
18.85,85.49
71.04,176.46
115.31,208.67
85.03,229.31
11.21,154.43
32.64,185.98
34.88,45.08
87.85,241.73
22.12,90.91
66.57,171.80
57.34,217.65
67.08,209.86
74.65,133.68
11.13,202.43
47.96,26.44
68.40,243.52
88.22,64.18
37.15,167.58
37.97,179.08
76.47,181.99
41.24,187.82
48.86,248.96
56.64,8.14
56.89,235.99
63.74,63.95
50.14,187.03
4.72,196.57
73.76,230.54
73.34,167.79
65.68,125.86
19.85,32.30
89.34,281.09
91.87,94.04
52.41,177.72
16.47,242.19
55.26,215.39
84.35,197.15
34.57,178.99
54.04,6.58
5.55,248.56
59.85,34.49
74.45,55.35
52.31,241.54
2.93,145.79
109.02,232.64
73.75,188.97
5.87,48.95
27.56,237.21
64.82,31.53
113.86,11.25
28.18,254.64
59.29,116.62
50.91,240.49
104.44,164.52
107.22,91.36
25.95,230.24
32.52,29.88
52.40,27.61
26.13,266.63
41.74,115.99
3.87,168.58
70.83,221.09
66.95,95.86
131.83,258.63
98.89,66.04
16.08,47.59
139.77,246.65
26.67,130.48
14.43,225.23
12.00,144.70
55.01,66.28
116.88,254.10
0.80,64.96
72.94,24.61
91.21,252.21
104.95,133.91
63.90,186.28
28.01,166.04
11.22,38.36
55.47,248.27
80.28,29.90
8.36,4.45
38.48,262.65
72.44,79.39
73.98,196.60
2.52,172.79
24.52,109.48
61.94,231.35
75.84,39.23
69.72,58.37
31.14,259.81
31.23,113.40
54.86,180.76
72.59,182.75
44.29,121.26
10.04,249.62
111.68,32.48
79.27,32.04
30.03,266.89
61.29,65.24
90.33,208.40
106.24,148.12
50.67,147.02
15.49,246.75
28.54,23.17
104.12,48.97
74.61,269.52
17.69,83.25
91.34,158.42
36.46,166.54
42.90,148.37
1.13,277.58
56.35,37.34
58.97,58.42
57.30,202.15
88.94,80.42
25.60,208.42
69.29,126.42
80.47,180.95
44.06,229.41
24.46,30.29
50.04,39.63
25.10,232.95
29.48,9.72
15.55,220.03
77.88,125.77
89.47,129.86
76.28,233.65
52.00,11.55
31.16,86.44
84.79,215.26
65.02,5.77
17.20,196.57
25.61,122.53
83.31,163.09
59.35,219.83
15.21,10.72
65.39,132.10
52.57,213.42
87.82,11.52
83.55,237.20
77.74,95.42
16.45,185.12
82.37,198.78
108.15,65.99
46.29,91.62
88.83,214.07
138.16,41.13
20.58,224.04
12.66,118.75
30.26,204.17
82.73,157.96
127.06,34.33
19.41,112.89
1.12,230.95
57.40,50.98
72.23,252.83
65.68,82.24
7.01,217.25
54.79,200.58
87.07,17.73
107.04,152.76
47.96,223.61
93.07,22.83
105.45,190.43
91.84,71.47
41.45,197.60
1.43,199.03
41.92,50.30
58.71,140.23
69.57,181.31
10.87,115.43
113.38,220.32
84.95,47.82
13.13,258.44
6.98,166.32
29.31,67.84
72.73,197.92
60.58,201.56
102.42,73.92
2.09,219.06
98.64,34.83
69.69,249.34
68.76,149.40
21.90,58.53
87.21,190.25
79.19,200.70
56.50,91.92
29.74,230.30
