55.80,40.98
93.43,311.55
52.34,189.36
0.03,247.09
44.10,255.68
72.98,134.38
0.77,169.72
24.98,300.27
26.14,80.84
45.68,309.49
70.10,176.60
23.94,271.70
82.30,265.22
49.51,104.88
96.83,169.14
55.61,264.03
31.11,80.46
47.46,292.81
52.77,111.16
37.97,258.81
10.30,205.22
48.28,134.85
25.87,230.27
18.60,281.29
31.12,167.66
39.43,295.17
36.96,41.91
59.74,310.09
62.98,182.63
33.33,123.98
33.73,242.08
17.52,329.23
18.34,160.45
0.96,247.07
43.76,46.68
54.30,299.57
4.48,124.55
24.73,141.15
79.07,277.65
43.81,303.93
19.87,175.76
41.35,289.04
5.27,1.08
40.94,320.94
15.26,110.89
1.12,179.11
4.71,303.58
57.10,347.30
46.76,199.51
0.11,257.51
46.31,79.90
70.97,356.91
33.88,67.85
61.41,222.16
1.07,285.45
53.19,309.29
56.10,213.95
55.00,255.83
9.70,75.65
9.47,371.09
79.22,42.07
14.04,281.30
34.79,319.65
53.71,278.70
40.41,244.70
16.48,241.20
41.80,62.53
3.21,335.06
41.63,15.97
37.81,238.05
20.84,310.23
24.29,220.99
32.11,244.47
74.88,184.65
16.83,63.10
21.68,330.02
29.27,29.72
79.89,234.79
16.57,344.68
37.22,204.77
7.13,320.47
38.35,180.38
76.77,57.32
17.56,337.88
46.25,33.27
32.53,270.56
52.91,401.23
40.16,190.73
10.90,314.13
47.15,210.57
93.63,122.65
91.96,375.83
88.17,47.30
21.82,299.06
77.26,349.72
89.13,161.23
31.83,353.09
15.62,190.33
59.90,117.06
63.06,362.75
59.19,75.02
47.78,282.24
90.81,305.73
78.94,131.68
49.20,380.88
51.19,148.54
34.66,119.38
25.62,400.01
37.57,89.70
55.86,283.13
18.39,342.71
87.71,76.85
44.25,341.15
20.36,146.32
47.61,129.77
27.99,334.67
27.36,139.01
45.24,335.15
42.36,293.62
15.74,3.51
42.36,396.05
61.84,110.61
4.37,196.83
83.03,298.15
116.31,129.45
8.00,280.39
7.68,305.10
0.09,30.57
29.60,457.57
124.97,55.95
0.85,218.02
39.24,273.07
31.90,186.37
89.04,247.49
98.89,303.36
1.82,72.59
54.44,413.10
50.69,85.35
35.29,280.62
9.94,318.69
55.12,178.15
77.55,289.72
50.69,250.06
61.22,18.03
66.35,432.20
13.35,57.92
116.17,331.58
79.22,309.00
14.93,186.97
40.92,276.42
50.86,244.80
18.78,41.92
2.96,430.43
66.13,41.63
89.48,278.20
22.90,359.55
55.95,198.68
5.21,262.24
63.31,258.81
106.94,45.06
64.35,380.39
10.93,1.60
64.73,312.97
66.08,298.19
33.79,175.69
0.03,260.63
48.80,223.99
51.50,118.10
9.56,316.69
22.89,41.12
3.45,268.64
32.73,279.80
98.35,184.17
65.41,280.30
65.58,185.10
88.79,64.90
27.70,340.48
4.98,94.49
34.04,266.64
53.73,290.85
33.72,220.35
13.79,241.70
17.95,197.69
9.78,138.75
37.91,342.92
75.32,94.40
20.66,365.99
29.41,206.29
54.28,272.24
22.21,211.58
18.20,213.24
11.19,179.74
66.67,401.71
77.85,123.31
36.73,390.44
39.87,205.76
39.88,262.31
105.37,194.49
57.09,121.74
16.39,153.76
1.93,356.79
76.18,132.27
66.97,348.74
0.70,141.65
68.81,277.09
90.98,309.52
34.89,158.51
31.74,264.88
20.41,318.93
46.75,105.26
100.34,399.86
31.46,91.22
8.45,313.19
62.49,297.75
64.89,146.45
70.57,309.92
29.46,311.60
8.40,58.96
68.69,418.70
46.74,18.64
7.52,311.45
40.80,305.07
104.63,157.72
54.68,332.59
11.75,265.52
1.71,90.05
46.06,366.68
48.93,43.95
32.28,300.83
23.10,284.30
15.79,138.73
109.00,422.53
6.31,210.83
7.21,91.91
27.75,357.96
33.24,46.38
118.96,293.52
54.23,284.54
3.53,116.36
84.07,435.24
116.06,220.71
46.47,124.40
10.81,346.27
77.98,63.64
88.13,282.17
59.93,316.54
5.05,82.00
9.66,429.73
70.49,240.18
83.47,131.66
62.89,357.95
18.29,85.29
40.70,351.73
64.28,278.58
73.45,87.62
20.88,445.43
84.63,218.70
70.52,141.04
29.80,322.79
2.35,75.67
2.00,354.08
2.04,301.17
70.98,53.62
65.37,437.44
10.94,103.59
63.95,185.65
58.75,299.78
36.90,144.29
35.27,297.20
71.49,299.84
19.59,1.64
25.02,445.15
43.35,103.46
17.56,262.23
52.10,344.54
64.51,201.84
56.78,310.56
26.03,295.34
63.79,21.41
75.79,482.12
28.77,83.94
61.22,254.88
122.50,316.94
17.46,247.54
8.43,317.65
30.02,277.90
68.48,32.25
37.41,467.85
31.07,23.93
41.71,272.10
19.44,307.59
112.04,220.91
35.51,312.83
14.46,296.17
47.88,24.29
90.01,416.35
23.85,1.64
24.17,310.72
44.47,235.38
25.72,257.54
51.13,337.08
70.04,260.02
32.21,50.29
61.67,470.28
77.71,53.07
13.08,327.08
5.77,295.40
46.10,219.29
89.59,279.84
36.62,298.54
6.96,96.34
1.10,418.56
49.93,87.83
76.53,354.45
44.26,229.74
6.61,324.76
80.15,311.43
102.29,262.73
10.26,137.12
0.79,394.85
53.37,58.74
84.89,342.02
44.35,219.11
38.80,307.53
22.03,326.01
34.64,247.24
77.21,102.62
72.49,351.74
10.91,143.83
40.90,354.65
82.21,217.90
24.46,321.86
37.49,271.70
23.70,200.27
59.90,164.84
79.50,359.59
24.22,132.37
34.05,304.69
47.02,111.85
67.62,359.68
71.39,274.56
16.01,176.41
20.28,226.77
67.53,335.45
29.06,154.28
52.97,344.57
88.46,41.18
46.04,377.17
4.38,253.91
22.75,124.61
28.40,220.37
30.82,334.12
53.69,167.43
71.83,331.92
39.99,28.68
63.11,432.34
74.27,266.73
11.15,93.35
38.77,251.77
91.60,322.38
51.96,236.18
7.12,317.96
47.99,14.92
19.94,485.04
85.96,205.03
75.46,4.14
8.52,282.11
85.34,300.45
69.20,250.66
23.76,326.37
17.74,76.75
23.38,426.39
105.81,169.20
49.25,17.08
24.33,287.70
87.12,269.45
57.34,277.99
91.53,311.00
53.78,84.24
32.52,429.75
36.00,130.60
59.07,21.22
82.74,361.33
14.99,209.32
84.34,262.70
118.08,322.67
26.91,127.78
39.98,416.59
6.42,52.40
26.46,36.16
84.13,383.83
16.15,147.92
32.61,299.85
42.85,394.81
77.23,143.53
45.41,411.64
12.67,52.66
47.98,10.62
73.37,358.19
37.03,189.59
41.66,311.63
35.76,327.52
74.96,101.83
56.78,397.43
28.98,6.71
33.37,42.74
34.14,356.25
90.42,102.74
50.18,352.17
75.85,325.59
82.56,103.91
48.91,380.75
32.12,10.97
51.01,87.48
47.03,371.97
47.49,36.14
40.33,286.65
41.02,272.04
18.47,158.23
57.78,318.10
85.43,5.73
7.70,102.26
46.74,341.97
43.48,15.70
32.04,350.65
24.48,299.29
47.61,161.95
78.35,328.64
34.63,41.06
81.14,112.04
28.31,361.04
5.32,74.45
72.96,378.48
86.27,239.50
15.97,160.76
44.40,293.52
34.68,58.08
20.45,149.93
7.91,362.42
32.30,86.63
32.61,332.55
62.58,197.29
58.23,213.62
53.17,274.58
33.91,45.40
97.58,179.53
47.18,358.07
23.67,73.50
36.74,428.67
58.15,201.34
74.02,224.03
28.94,227.00
37.95,82.55
6.87,247.66
64.11,358.20
101.12,110.24
9.15,345.45
63.04,188.35
75.84,274.88
5.11,231.95
21.37,121.74
12.53,215.13
70.99,384.69
154.76,204.01
38.06,335.59
130.33,153.80
70.13,324.46
98.82,250.00
32.94,177.04
42.84,206.05
6.18,343.25
65.35,68.36
26.46,404.80
1.17,93.01
55.51,315.52
91.90,234.59
