421.32,159.19
762.43,55.56
566.89,180.10
1.86,151.92
204.23,124.79
379.61,175.38
758.08,101.24
594.88,66.90
89.33,162.67
438.85,45.99
754.00,159.56
502.74,190.44
13.08,91.88
621.66,134.85
812.29,72.74
424.46,117.87
185.44,182.37
151.65,88.38
456.45,171.38
694.59,199.93
551.17,80.19
11.92,200.27
590.61,67.14
751.51,130.12
462.60,189.06
157.02,79.01
615.03,131.51
755.69,140.78
368.14,77.73
620.16,192.77
145.38,56.59
604.03,116.75
753.21,178.76
416.80,74.09
163.64,156.12
559.00,204.34
647.21,47.60
330.99,157.77
170.18,37.71
831.36,240.03
587.12,82.36
353.14,67.75
337.23,130.55
73.44,206.72
608.39,27.80
586.04,208.45
385.99,2.34
218.05,135.04
549.22,118.39
799.35,16.95
115.63,112.38
331.47,106.35
670.25,40.06
499.65,186.57
161.24,78.00
379.58,149.23
136.19,163.55
640.93,102.96
743.89,89.34
356.85,170.21
382.17,6.90
657.71,222.30
601.11,5.35
50.62,213.48
275.27,153.21
726.93,186.46
564.33,87.33
113.39,159.78
264.54,31.49
312.77,223.11
697.24,2.07
590.10,135.48
171.02,194.42
353.25,142.67
681.87,198.22
569.17,149.34
78.58,63.88
476.65,232.84
745.17,117.99
425.31,210.59
1.26,210.70
283.03,154.38
235.05,154.86
718.02,161.21
639.75,26.61
101.11,200.91
479.30,4.63
706.19,238.01
420.20,95.53
1.99,111.95
580.62,155.83
682.32,185.47
417.95,48.29
155.75,250.81
113.51,41.77
572.62,260.01
672.70,80.11
495.10,161.29
67.86,95.31
433.91,141.62
703.49,4.04
490.84,231.21
142.62,34.92
578.76,195.62
748.16,153.31
307.62,164.92
